BioComment,JRH_Final_Ref_Cod,DataSource,StationID,UID,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
,Ref,VDEQ_BUG,9-SNC000.20,,37.35203889,-80.69553056,"OFF ROUTE 684, NEAR MOUTH OF STONY CREEK",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE75,BRRO,Blue Ridge,Stony Creek,N,NE,Stony Creek,0505000203,New River Basin,9,New,Giles,071,050500020305,RL_09_043077,V,,,Yes,,,,,,,,,,,,,,,,,,
,Ref,VDEQ_BUG,9-SNC008.04,9-SNC008.04_2010,37.41741389,-80.60807778,"Off Rt. 635, dnstr. of Pine Swamp Br.",67,Ridge and Valley,67h,Southern Sandstone Ridges,NE75,BRRO,Blue Ridge,Stony Creek,N,NE,Stony Creek,0505000203,New River Basin,9,New,Giles,071,050500020305,,,,,,,3,30.10572836,718,1245,951.0143448,110.4496143,527,0,56.092556,12.16533987,6.3937832,56.092556,8546.01,1000.67,336.4572683,39.39647797,
,Ref,VDEQ_BUG,9-SRL000.12,,37.250108,-80.529189,At gate to Boxley Fields,67,Ridge and Valley,67h,Southern Sandstone Ridges,NE60,BRRO,Blue Ridge,Toms Creek-Poverty Creek,N,NE,Poverty Creek-Toms Creek,0505000118,New River Basin,9,New,Montgomery,121,050500011804,RL_09_049859,IV,v,,,,,,,,,,,,,,,,,,,,
,Ref,VDEQ_BUG,9-WFC010.66,9-WFC010.66_2001,37.27888056,-80.92542222,Above Rt. 724 Bridge,67,Ridge and Valley,67h,Southern Sandstone Ridges,NE81,BRRO,Blue Ridge,Lower Wolf Creek,N,NE,Lower Wolf Creek,0505000205,New River Basin,9,New,Giles,071,050500020503,RL_09_042618,IV,u,,,,4,208.3752946,516,1441,878.0958107,146.5027129,925,0,72.38636017,14.35008311,7.792118912,72.38636017,58977.81,1024.51,2321.962277,40.33506115,
,Ref,VDEQ_BUG,9-WLK004.34,,37.296986,-80.705938,"RT. 622 BRIDGE, BELOW PEARISBURG",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE73,BRRO,Blue Ridge,Walker Creek-Sugar Run,N,NE,Sugar Run-Walker Creek,0505000202,New River Basin,9,New,Giles,071,050500020203,RL_09_043233,IV,u,,,,,,,,,,,,,,,,,,,,
,Ref,VDEQ_BUG,9-WLK016.78,9-WLK016.78_2012,37.2093,-80.7374,Along Rt. 100 dnstr of LWK confluence,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE73,BRRO,Blue Ridge,Walker Creek-Sugar Run,N,NE,Sugar Run-Walker Creek,0505000202,New River Basin,9,New,Giles,071,050500020203,,,,,,,5,261.2899184,546,1248,802.3506724,122.9277819,702,0,69.83041382,11.97343808,6.635076735,69.83041382,71546.84,957.95,2816.806245,37.7145873,
,Ref,VDEQ_BUG,9-WLK033.29,9-WLK033.29_2011,37.1627,-80.8549,Dnstr of Rt. 670,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE71,BRRO,Blue Ridge,Walker Creek-Flat Hollow,N,NE,Flat Hollow-Walker Creek,0505000202,New River Basin,9,New,Giles,071,050500020201,RL_09_041200,IV,u,,,,5,181.0213132,598,1248,815.6700589,113.2451117,650,0,69.83041382,11.21947264,6.422610181,69.83041382,47120.46,950.93,1855.137222,37.43820919,
,Ref,VDEQ_BUG,9-WTK000.97,9-WTK000.97_2018,36.968189,-80.646447,Camp Powhatan BSA camp access road,66,Blue Ridge,66e,Southern Sedimentary Ridges,NE42,BRRO,Blue Ridge,Big Macks Creek,N,NE,Big Macks Creek,0505000115,New River Basin,9,New,Pulaski,155,050500011501,RL_09_040761,V,NEW-4,,Yes,,1,1.292341865,734,989,855.932587,51.61084423,255,0,32.3824501,12.85629286,5.901344093,32.3824501,2986.77,981.13,117.5894336,38.62718621,
,Int,VDEQ_BUG,2ASTV001.35,,37.615081000000004,-80.1777,Above Rt. 607 nr VTSSS site,67,Ridge and Valley,67h,Southern Sandstone Ridges,JU18,BRRO,Blue Ridge,Potts Creek-Mill Branch,N,JU,Mill Branch-Potts Creek,0208020104,James River Basin,2A,James-Upper,Craig,045,020802010403,RL_2A_067035,VI, ,,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-CAT026.29,2-CAT026.29_2016,37.43588889,-80.01784167,Downstr of Hogan Hollow,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,JU52,BRRO,Blue Ridge,Catawba Creek-Little Catawba Creek,N,JU,Little Catawba Creek-Catawba Creek,0208020113,James River Basin,2A,James-Upper,Botetourt,023,020802011301,RL_2A_068099,IV, ,,,,3,23.97251367,423,952,599.378281,89.121861,529,0,47.82475662,13.71641408,7.918193323,47.82475662,8266.91,1052.74,325.4690734,41.44647907,
,Int,VDEQ_BUG,2-CAT027.64,,37.42594444,-80.02176944,Hogan Hollow Rd. (Rt. 737),67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,JU52,BRRO,Blue Ridge,Catawba Creek-Little Catawba Creek,N,JU,Little Catawba Creek-Catawba Creek,0208020113,James River Basin,2A,James-Upper,Botetourt,023,020802011301,RL_2A_068276,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-CAT028.98,2-CAT028.98_2010,37.41429167,-80.03232778,Off Rt. 779 upstr. of Haymaker Br.,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,JU52,BRRO,Blue Ridge,Catawba Creek-Little Catawba Creek,N,JU,Little Catawba Creek-Catawba Creek,0208020113,James River Basin,2A,James-Upper,Botetourt,023,020802011301,,,,,,,3,18.95221401,443,932,612.7884775,85.53779367,489,0,47.82475662,12.9882227,7.778072437,47.82475662,6127.92,1069.05,241.2568232,42.08860541,
,Int,VDEQ_BUG,2-FAS001.08,,37.88400833,-79.96574722,Rt. 640 Bridge Alleghany Co.,67,Ridge and Valley,67c,Northern Sandstone Ridges,JU10,BRRO,Blue Ridge,Jackson River-Falling Spring Creek,N,JU,Falling Spring Creek-Jackson River,0208020105,James River Basin,2A,James-Upper,Alleghany,005,020802010502,RL_2A_074718,VI, ,,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-JKS006.67,,37.81055556,-79.85416667,LOW WATER BR NEAR DABNEY LANCASTER COMM.,67,Ridge and Valley,67b,Northern Shale Valleys,JU24,BRRO,Blue Ridge,Jackson River-Smith Creek,N,JU,Smith Creek-Jackson River,0208020105,James River Basin,2A,James-Upper,Alleghany,005,020802010507,RL_2A_074202,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-JKS013.29,,37.78055555,-79.92777778,"OFF ROUTE 696, ABOVE LOWMOOR - ALLEGHANY",67,Ridge and Valley,67c,Northern Sandstone Ridges,JU21,BRRO,Blue Ridge,Jackson River-Pounding Mill Creek,N,JU,Pounding Mill Creek-Jackson River,0208020105,James River Basin,2A,James-Upper,Alleghany,005,020802010504,RL_2A_074182,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-JMS345.73,,37.77555556,-79.78083333,ROUTE 220 - 1ST BRIDGE BELOW COWPASTURE,67,Ridge and Valley,67b,Northern Shale Valleys,JU37,BRRO,Blue Ridge,James River-Big Creek,N,JU,Big Creek-James River,0208020109,James River Basin,2A,James-Upper,Botetourt,023,020802010901,RL_2A_075926,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-LMC001.37,,37.507656,-79.714661,Upstream of Rt. 11 nr Buchanan,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,JU55,BRRO,Blue Ridge,Looney Creek-Mill Creek,N,JU,Mill Creek-Looney Creek,0208020114,James River Basin,2A,James-Upper,Botetourt,023,020802011403,RL_2A_072669,IV, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABAA008.67,,37.18561111,-79.92313889,"Rt. 666, uppermost Bandy Rd Bridge",66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010405,RL_4A_060743,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABAA017.14,,37.19333333,-80.00016667,Rt. 613 near Merriman Soccer Complex,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010405,RL_4A_060092,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABAA023.07,,37.19806111,-80.07778056,Below Old Mill Plantation,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RU15,BRRO,Blue Ridge,Back Creek,N,RU,Back Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010405,RL_4A_060138,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABDA004.14,,37.224556,-79.756064,Rt. 757 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU17,BRRO,Blue Ridge,Beaverdam Creek,N,RU,Beaverdam Creek,0301010107,Roanoke River Basin,4A,Roanoke,Bedford,019,030101010702,RL_4A_062956,IV,"PWS, NEW-1",Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABOE001.34,,37.30723889,-79.67776111,"Rt. 754 Bridge, N. of Chamblissburg",45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011102,RL_4A_071084,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABOE004.86,,37.30955555,-79.71688889,Saunders Road Bridge (Rt. 616),45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011102,RL_4A_071094,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABOE005.27,4ABOE005.27_2012,37.3111,-79.7215,Along Rt. 616 (Sanders Rd),45,Piedmont,45e,Northern Inner Piedmont,RU40,BRRO,Blue Ridge,Bore Auger Creek,N,RU,Bore Auger Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011102,,,,,,,3,12.77595297,277,748,477.4474435,112.552587,471,0,38.82841873,13.15799943,6.210520467,38.82841873,4370.82,1073.94,172.0796205,42.28112519,
,Int,VDEQ_BUG,4ABOR031.30,4ABOR031.30_2017,37.378167,-79.438364000000007,Big Otter R. at rivermile 31.20,45,Piedmont,45e,Northern Inner Piedmont,RU52,BRRO,Blue Ridge,Big Otter River-Roaring Run,N,RU,Roaring Run-Big Otter River,0301010114,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011404,RL_4A_110329,III,PWS,Yes,,,5,105.8525625,199,1285,432.2866442,214.6531062,1086,0,45.92848206,11.98045594,7.934870679,45.92848206,34135.88,1061.44,1343.933009,41.78899894,
,Int,VDEQ_BUG,4ABOR033.22,4ABOR033.22_2003,37.38507778,-79.46313056,Downstream of Rt. 644 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU49,BRRO,Blue Ridge,Big Otter River-Stony Creek,N,RU,Stony Creek-Big Otter River,0301010114,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011401,,,,,,,4,53.6034048,210,1214,451.076567,210.649543,1004,0,45.55237198,11.81973681,8.026735482,45.55237198,18748.83,1061.44,738.143312,41.78899894,
,Int,VDEQ_BUG,4ABWR045.80,,37.03444444,-79.90972222,Rt. 812 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,0301010105,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010503,RL_4A_059785,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABWR061.20,,37.02472222,-80.02333333,Rt. 641 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU22,BRRO,Blue Ridge,Blackwater River-Madcap Creek,N,RU,Madcap Creek-Blackwater River,0301010105,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010503,RL_4A_059102,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ACNT022.05,4ACNT022.05_2011,36.859,-79.8873,"East of Rt. 759, near gas pipeline",45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,0301010108,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010803,,,,,,,3,11.44979049,312,521,383.7495338,36.77636974,209,0,30.13311386,6.738938321,3.758590635,30.13311386,3609.15,1211.35,142.0925964,47.69097064,
,Int,VDEQ_BUG,4ACRR011.77,,36.9002,-79.45780556,Cherrystone Ck US of trib crossing 798,45,Piedmont,45e,Northern Inner Piedmont,RD55,BRRO,Blue Ridge,Cherrystone Creek,N,RD,Cherrystone Creek,0301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050104,RL_4A_083320,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ACRV005.10,4ACRV005.10_2015,37.3578,-79.9483,"Hollins Univ campus, nr recycling center",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU12,BRRO,Blue Ridge,Carvin Creek,N,RU,Carvin Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010402,RL_4A_068462,IV,,,,,3,19.23504885,317,902,477.3663234,114.2876652,585,0,43.55147934,12.83018457,7.707511424,43.55147934,6518.27,1066.19,256.6249417,41.97600692,
,Int,VDEQ_BUG,4AGNF002.84,,37.16433333,-79.86327778,Bellwood lane Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU25,BRRO,Blue Ridge,Gills Creek,N,RU,Gills Creek,0301010106,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010602,RL_4A_060455,III,NEW-1,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AHLL000.45,4AHLL000.45_2011,36.5575,-79.70977778,Hollins Br just dwstr of county line,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,0301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101030902,,,,,,,1,0.682052411,196,243,220.2928177,10.09959086,47,0,10.33712864,3.147537429,1.651519316,10.33712864,2234.56,1111.86,87.97485066,43.77403939,
,Int,VDEQ_BUG,4AHRN004.93,,36.63138889,-80.00555556,RT. 695 BRIDGE,45,Piedmont,45e,Northern Inner Piedmont,RD11,BRRO,Blue Ridge,Horse Pasture Creek,N,RD,Horse Pasture Creek,0301010304,Roanoke River Basin,4A,Roanoke,Henry,089,030101030406,RL_4A_053294,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AJKN003.18,4AJKN003.18_2018,36.970403,-79.597156,Upstream of Rt. 40,45,Piedmont,45e,Northern Inner Piedmont,RU36,BRRO,Blue Ridge,Pigg River-Tomahawk Creek,N,RU,Tomahawk Creek-Pigg River,0301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011001,RL_4A_062008,III,,,,,1,0.620161205,248,440,305.748609,36.34053722,192,0,28.06611824,7.706081656,4.875152629,28.06611824,2233.61,1119,87.93744906,44.0551419,
,Int,VDEQ_BUG,4ALWC000.67,,36.81333,-80.24963,Upstream of Rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,0301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,030101030603,RL_4A_047343,VI,,,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALWD016.84,,36.754781,-79.723394,"Dnstr Rt. 57, Chatham Rd",45,Piedmont,45e,Northern Inner Piedmont,RD27,BRRO,Blue Ridge,Upper Leatherwood Creek,N,RD,Upper Leatherwood Creek,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030804,RL_4A_057129,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AMSA000.02,,36.7925,-80.004212,Above Rt 603 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RD21,BRRO,Blue Ridge,Town Creek,N,RD,Town Creek,0301010307,Roanoke River Basin,4A,Roanoke,Henry,089,030101030701,RL_4A_054624,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4APGG063.32,4APGG063.32_2011,36.9697,-79.9136,"West of Rt. 754, upstr of Story Cr confl",45,Piedmont,45e,Northern Inner Piedmont,RU29,BRRO,Blue Ridge,Pigg River-Turners Creek,N,RU,Turners Creek-Pigg River,0301010108,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010801,RL_4A_059282,III,,,,,3,41.29047849,314,846,451.7064439,99.17729263,532,0,52.8408699,8.785872879,5.823454165,52.8408699,13704.99,1138.1,539.5668268,44.80711081,
,Int,VDEQ_BUG,4ARNF015.22,4ARNF015.22_2010,37.18763055,-80.35211667,"Upstr of Wilson Cr, dnstr of RR Crossing",67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,0301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,030101010201,,,,,,,3,51.23547591,442,933,632.6860258,95.10763597,491,0,55.53079987,11.26665997,6.533331055,55.53079987,13930.75,991.35,548.4550206,39.02954864,
,Int,VDEQ_BUG,4AROT000.81,4AROT000.81_2018,36.867611,-79.925244,Upstr of Rt. 761 (Robin ridge Rd),45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,0301010108,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010803,RL_4A_055326,III,,,,,1,1.511565725,347,521,417.6816106,36.78916018,174,0,18.42848969,7.364494827,3.200823758,18.42848969,1194.4,1194.4,47.02364744,47.02364744,
,Int,VDEQ_BUG,4ASIT001.46,,37.3071,-80.319,North of Blacksburg,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU06,BRRO,Blue Ridge,North Fork Roanoke River-Dry Run,N,RU,Dry Run-North Fork Roanoke River,0301010102,Roanoke River Basin,4A,Roanoke,Montgomery,121,030101010201,RL_4A_064925,IV,"pH-6.5-9.5, ",,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASOO002.56,4ASOO002.56_2015,36.5836,-80.1128,Dnstr of Golf Course Rd (rt. 832),45,Piedmont,45e,Northern Inner Piedmont,RD08,BRRO,Blue Ridge,Spoon Creek,N,RD,Spoon Creek,0301010304,Roanoke River Basin,4A,Roanoke,Patrick,141,030101030403,RL_4A_046554,III,,,,,2,18.46435538,273,977,381.3422257,100.3127879,704,0,39.1414566,7.460954099,5.428597117,39.1414566,8803.25,1205.39,346.5848328,47.45632484,
,Int,VDEQ_BUG,4ASRE019.00,,36.61472222,-79.82305555,ABOVE CONFLUENCE WITH MARROWBONE CREEK H,45,Piedmont,45e,Northern Inner Piedmont,RD26,BRRO,Blue Ridge,Smith River-Mulberry Creek,N,RD,Mulberry Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030803,RL_4A_055765,IV,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRE031.00,4ASRE031.00_2016,36.68848889,-79.90993056,Behind Church at Kohler,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_054202,III,PWS,Yes,,,5,342.0970178,211,1083,422.9468404,149.7313784,872,0,67.48861694,10.68232208,6.654663627,67.48861694,119731.74,1176.68,4713.850577,46.32600927,
,Int,VDEQ_BUG,4ASRE032.38,,36.69288611,-79.923725,At former Upper Smith WWTP,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRE033.19,,36.70111111,-79.93305556,RT. 701 BELOW FIELDCREST MILL,45,Piedmont,45e,Northern Inner Piedmont,RD24,BRRO,Blue Ridge,Smith River-Beaver Creek,N,RD,Beaver Creek-Smith River,0301010308,Roanoke River Basin,4A,Roanoke,Henry,089,030101030801,RL_4A_054184,VI,PWS,Yes,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRE038.57,,36.754283,-79.985578,Off Rt. 57 in Bassett,45,Piedmont,45e,Northern Inner Piedmont,RD22,BRRO,Blue Ridge,Smith River-Blackberry Creek,N,RD,Blackberry Creek-Smith River,0301010307,Roanoke River Basin,4A,Roanoke,Henry,089,030101030702,RL_4A_054641,VI,PWS,Yes,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRE069.46,,36.80630556,-80.20038889,Downstream of Iron Bridge Rd Bridge,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,0301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,030101030603,RL_4A_047758,V,,,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ATKR009.30,,37.35583333,-79.92944444,Summer View Dr. bridge at Hollins,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU11,BRRO,Blue Ridge,Tinker Creek-Buffalo Creek,N,RU,Buffalo Creek-Tinker Creek,0301010104,Roanoke River Basin,4A,Roanoke,Roanoke,161,030101010401,RL_4A_068619,V,"ee, ",,Yes,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ATKR014.16,,37.401,-79.92011111,Upstream of Tinkermill Rd Bridge,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU11,BRRO,Blue Ridge,Tinker Creek-Buffalo Creek,N,RU,Buffalo Creek-Tinker Creek,0301010104,Roanoke River Basin,4A,Roanoke,Botetourt,023,030101010401,RL_4A_068803,IV,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AWLF000.09,,37.26778889,-79.58716389,RT. 691 BRIDGE AT JOPPA MILL,45,Piedmont,45e,Northern Inner Piedmont,RU41,BRRO,Blue Ridge,Goose Creek-Wolf Creek,N,RU,Wolf Creek-Goose Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011103,RL_4A_088984,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AXMY000.22,4AXMY000.22_2006,36.83334167,-79.63871667,Upstream of Rt. 817 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU34,BRRO,Blue Ridge,Turkeycock Creek,N,RU,Turkeycock Creek,0301010109,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101010902,RL_4A_058340,III,,,,,1,0.595369896,248,496,333.1468421,65.91498838,248,0,29.88591766,10.29491288,6.453109564,29.88591766,1166.27,1166.27,45.91616653,45.91616653,
,Int,VDEQ_BUG,4AXNA001.18,4AXNA001.18_2010,37.16825,-79.7672,West of Hardy Rd. Rt. 676),45,Piedmont,45e,Northern Inner Piedmont,RU16,BRRO,Blue Ridge,Roanoke River/Smith Mountain Lake-Lynville Creek,N,RU,Lynville Creek-Smith Mountain Lake,0301010107,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010701,,,,,,,2,1.657938043,265,373,317.5573864,20.53505088,108,0,17.04924393,6.686489716,2.9513877,17.04924393,4372.55,1084.29,172.1477308,42.68860573,
,Int,VDEQ_BUG,4AXOD000.38,4AXOD000.38_2011,37.3454,-79.4763,"Off of Rt. 718, East of Bedford",45,Piedmont,45e,Northern Inner Piedmont,RU54,BRRO,Blue Ridge,Little Otter River-Johns Creek,N,RU,Johns Creek-Little Otter River,0301010114,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011406,,,,,,,1,0.369734115,250,300,278.429661,11.3888463,50,0,15.28856945,4.897161328,2.633337611,15.28856945,2153.98,1076.99,84.802408,42.401204,
,Int,VDEQ_BUG,4AXOK000.29,4AXOK000.29_2015,37.0986,-80.0511,"Upstr Rt. 643, nr Monte Vista Sch",45,Piedmont,45e,Northern Inner Piedmont,RU20,BRRO,Blue Ridge,North Fork Blackwater River,N,RU,North Fork Blackwater River,0301010105,Roanoke River Basin,4A,Roanoke,Franklin,067,030101010501,RL_4A_059936,III,NEW-1,,,,1,0.174291176,412,640,482.7495495,51.22633622,228,0.794047415,22.57248306,10.47447889,4.309096198,21.77843565,2124.52,1066.46,83.64256485,41.98663685,
,Int,VDEQ_BUG,4AXOL000.94,4AXOL000.94_2012,37.3432,-79.6358,Btw Rt. 755 and 689 near Thaxton,45,Piedmont,45e,Northern Inner Piedmont,RU39,BRRO,Blue Ridge,Goose Creek-North Fork Goose Creek,N,RU,North Fork Goose Creek-Goose Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011101,RL_4A_071112,III,PWS,Yes,,,1,0.098093183,278,320,304.9776358,8.270825202,42,0.502218962,16.19634247,6.376004462,3.331105881,15.69412351,2151.2,1074.88,84.69295912,42.31813309,
,Int,VDEQ_BUG,4AXOL000.94,4AXOL000.94_2014,37.3432,-79.6358,Btw Rt. 755 and 689 near Thaxton,45,Piedmont,45e,Northern Inner Piedmont,RU39,BRRO,Blue Ridge,Goose Creek-North Fork Goose Creek,N,RU,North Fork Goose Creek-Goose Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011101,RL_4A_071112,III,PWS,Yes,,,1,0.098093183,278,320,304.9776358,8.270825202,42,0.502218962,16.19634247,6.376004462,3.331105881,15.69412351,2151.2,1074.88,84.69295912,42.31813309,
,Int,VDEQ_BUG,4AXOL000.94,4AXOL000.94_2016,37.3432,-79.6358,Btw Rt. 755 and 689 near Thaxton,45,Piedmont,45e,Northern Inner Piedmont,RU39,BRRO,Blue Ridge,Goose Creek-North Fork Goose Creek,N,RU,North Fork Goose Creek-Goose Creek,0301010111,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011101,RL_4A_071112,III,PWS,Yes,,,1,0.098093183,278,320,304.9776358,8.270825202,42,0.502218962,16.19634247,6.376004462,3.331105881,15.69412351,2151.2,1074.88,84.69295912,42.31813309,
