"SampleN","StationID","BenSampID","RepNum","Collection Date","Sample Comments","Collected By","Field Team","Entered By","Taxonomist","Entered Date","Gradient","Target Count","Season"
1,"5ARYK002.34","RYK9278",1,2016-11-07 13:10:00,"16-093","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2017-05-19 00:00:00,"Riffle",200,"Fall"
1,"2DLTK001.56","LTK10301",1,2017-11-20 11:00:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2018-03-02 00:00:00,"Riffle",200,"Fall"
1,"2-JKS023.61","JKS10471",1,2017-08-23 09:30:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2018-04-06 00:00:00,"Riffle",200,"Fall"
1,"2-DCK003.94","DCK10586",1,2017-08-28 10:20:00,NA,"GEORGEJ DEVLIN","MRD","RDM","RICHARD (DREW)D MILLER",2018-05-03 00:00:00,"Riffle",200,"Fall"
1,"2-JOB030.92","JOB10702",1,2017-08-28 13:50:00,NA,"GEORGEJ DEVLIN","LB","GJD","GEORGEJ DEVLIN",2018-07-12 00:00:00,"Riffle",200,"Fall"
1,"4ASRE038.57","SRE10701",1,2017-08-28 10:45:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2018-07-12 00:00:00,"Boatable",200,"Fall"
1,"9-STE007.29","STE10768",1,2017-10-20 11:00:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2018-08-22 00:00:00,"Riffle",200,"Fall"
1,"4ARAB000.52","RAB9964",1,2017-05-01 09:35:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2017-12-18 00:00:00,"Riffle",200,"Spring"
1,"4AWPP002.53","WPP10660",1,2017-11-14 12:10:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-06-12 00:00:00,"MACS",200,"Fall"
1,"6ADOT000.46","DOT11377",1,2018-10-31 12:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-03-01 00:00:00,"Riffle",200,"Fall"
1,"9-SLT000.50","SLT10717",1,2017-11-06 08:30:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2018-07-16 00:00:00,"Riffle",200,"Fall"
1,"6CPNN000.43","PNN9506",1,2017-06-12 12:10:00,NA,"LANNYL SPARKS","MLH","MLH","MIKEL HUTCHISON",2017-08-24 00:00:00,"Riffle",200,"Spring"
1,"6CHUR000.07","HUR9714",1,2017-06-12 10:50:00,NA,"LANNYL SPARKS","MLH","LLS","LANNYL SPARKS",2017-11-27 00:00:00,"Riffle",200,"Spring"
1,"5AHSC000.75","HSC9947",1,2017-04-18 10:15:00,"17-m005","KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2017-12-12 00:00:00,"MACS",200,"Spring"
1,"6CTAT000.50","TAT9540",1,2017-05-02 13:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2017-09-05 00:00:00,"Riffle",200,"Spring"
1,"6BLSR001.48","LSR9563",1,2017-04-18 10:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2017-09-29 00:00:00,"Riffle",200,"Spring"
1,"8-MTA001.69","MTA9917",1,2017-04-17 10:15:00,NA,"LILLYD FRAZER","LFE/BDS","LF","LILLYD FRAZER",2017-12-11 00:00:00,"MACS",200,"Spring"
1,"8-SAR097.82","SAR9922",1,2017-03-28 12:40:00,"Powerline crossing. Dead, brown algae on most submerged surfaces.","LILLYD FRAZER","LFE/BDS","LF","LILLYD FRAZER",2017-12-11 00:00:00,"Riffle",200,"Spring"
1,"2AMRE000.68","MRE9854",1,2017-05-17 10:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt","RTT","ROBERT (TED)T TURNER",2017-12-05 00:00:00,"Riffle",200,"Spring"
1,"9-LLK005.44","LLK12241",1,2019-05-29 10:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2020-02-06 00:00:00,"Riffle",200,"Spring"
1,"3-MTN014.88","MTN11087",1,2018-03-13 12:45:00,"Sampled below bridge. Old dam running across stream channel. Algae abundant.","LILLYD FRAZER","BDS/LFE","BS","BRETT STERN",2018-11-06 00:00:00,"Riffle",200,"Spring"
1,"2-JKS036.11","JKS11341",1,2018-08-08 14:15:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-02-13 00:00:00,"Riffle",200,"Outside Sample Window"
1,"2-TYE008.77","TYE10396",1,2017-09-05 10:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt","BVW","WILLIAMJ VAN WART",2018-03-05 00:00:00,"Riffle",200,"Fall"
1,"6APNK008.28","PNK11245",1,2018-04-17 13:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-11-28 00:00:00,"Riffle",200,"Spring"
1,"4AFLT002.60","FLT10645",1,2017-11-01 11:50:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-06-07 00:00:00,"MACS",200,"Fall"
1,"5ABJC001.00","BJC9284",1,2016-11-01 10:10:00,"16-087","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2017-05-19 00:00:00,"MACS",200,"Fall"
1,"3-LAU000.22","LAU9701",1,2017-04-19 13:50:00,NA,"BRETT STERN","BDS/LFE","BS","BRETT STERN",2017-11-17 00:00:00,"Riffle",200,"Spring"
1,"9-WTK000.97","WTK11302",1,2018-05-09 11:10:00,NA,"GEORGEJ DEVLIN","GJD, JRH","RDM","RICHARD (DREW)D MILLER",2018-12-21 00:00:00,"Riffle",200,"Spring"
1,"3-TOT012.53","TOT10615",1,2017-12-04 11:00:00,NA,"WARRENH SMIGO","WHS","WHS","WARRENH SMIGO",2018-05-15 00:00:00,"MACS",200,"Fall"
1,"9-WTK000.97","WTK11357",1,2018-08-16 13:00:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2019-02-19 00:00:00,"Riffle",200,"Fall"
1,"3-XMO000.41","XMN11089",1,2018-03-13 09:25:00,"Sampled below bridge. Limited habitat.","BRETT STERN","BDS","BS","BRETT STERN",2018-11-06 00:00:00,"Riffle",200,"Spring"
1,"2-CVA002.15","CVA8997",1,2016-11-02 11:30:00,"Empty Goera case","GEORGEJ DEVLIN","GJD, LB","GJD","GEORGEJ DEVLIN",2017-03-16 00:00:00,"Riffle",200,"Fall"
1,"4ALPP004.46","LPP10644",1,2017-11-01 10:40:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-06-07 00:00:00,"Riffle",200,"Fall"
1,"6CXEO000.25","XEO12256",1,2019-04-02 15:15:00,NA,"LANNYL SPARKS","LLS/MLH","MLH","MIKEL HUTCHISON",2020-02-12 00:00:00,"Riffle",200,"Spring"
1,"4AGSY004.60","GSY10773",1,2018-04-05 09:50:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-08-23 00:00:00,"Riffle",200,"Spring"
1,"9-BUH003.23","BUH11812",1,2019-05-30 10:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-08-08 00:00:00,"Riffle",200,"Spring"
1,"4AXUO000.49","XUO11919",1,2019-05-01 13:30:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-09-19 00:00:00,"Riffle",200,"Spring"
1,"6APAW001.22","PAW11828",1,2019-05-01 14:15:00,NA,"LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2019-08-13 00:00:00,"Riffle",200,"Spring"
1,"6BCHN002.14","CHN10096",1,2017-10-04 10:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-02-06 00:00:00,"Riffle",200,"Fall"
1,"6BMCK000.54","MCK12025",1,2019-04-05 12:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-11-27 00:00:00,"Riffle",200,"Spring"
1,"4ABDA004.14","BDA11823",1,2019-05-01 10:15:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-08-09 00:00:00,"Riffle",200,"Spring"
1,"4ATRD000.04","TRD10846",1,2018-05-07 12:55:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-10-01 00:00:00,"MACS",200,"Spring"
1,"6CXEO000.25","XEO10052",1,2017-10-18 14:45:00,"Extremely low flow.","LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2018-01-16 00:00:00,"Riffle",200,"Fall"
1,"3-BLC001.08","BLC10205",1,2017-10-18 13:15:00,"Sampled below bridge for best habitat. Beaverdam at top of reach. Shoring (rip rap) on left bank.","LILLYD FRAZER","LFE","LF","LILLYD FRAZER",2018-02-21 00:00:00,"Riffle",200,"Fall"
1,"6BSWO000.11","SWO12257",1,2019-04-05 13:30:00,NA,"LANNYL SPARKS","LLS/MLH","MLH","MIKEL HUTCHISON",2020-02-12 00:00:00,"Riffle",200,"Spring"
1,"6BMLG000.55","MLG12024",1,2019-04-05 12:45:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-11-26 00:00:00,"Riffle",200,"Spring"
1,"6AWAK000.04","WAK12255",1,2019-04-17 12:00:00,NA,"MIKEL HUTCHISON","MLH","MLH","MIKEL HUTCHISON",2020-02-11 00:00:00,"Riffle",200,"Spring"
1,"6ABLD000.90","BLD11288",1,2018-10-31 11:45:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-12-14 00:00:00,"Riffle",200,"Fall"
1,"8-BOT002.14","BOT10488",1,2017-11-07 09:45:00,"Old bridge footing in stream channel. Large sediment bars along right bank. Tires and trash present in stream.","LILLYD FRAZER","LFE/BDS","BS","BRETT STERN",2018-04-17 00:00:00,"MACS",200,"Fall"
1,"4ARAB003.64","RAB10641",1,2017-10-19 12:20:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-06-04 00:00:00,"Riffle",200,"Fall"
1,"6CMFH011.31","MFH11308",1,2018-11-05 14:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-01-04 00:00:00,"Riffle",200,"Fall"
1,"9-LRR012.30","LRR10762",1,2018-04-09 11:50:00,"Temperature logger data downloaded.","LANNYL SPARKS","MLH","LLS","LANNYL SPARKS",2018-08-15 00:00:00,"Riffle",200,"Spring"
1,"9-LVR005.33","LVR10809",1,2018-04-12 13:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-09-13 00:00:00,"Riffle",200,"Spring"
1,"6BLCC000.09","LCC12246",1,2019-05-09 09:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2020-02-06 00:00:00,"Riffle",200,"Spring"
1,"4AGEO007.12","GEO12016",1,2019-03-26 10:45:00,NA,"KELLYJ HAZLEGROVE","Hazlegrovee","KJW","KELLYJ HAZLEGROVE",2019-11-25 00:00:00,"Riffle",200,"Spring"
1,"6ADOT000.46","DOT10637",1,2018-04-24 11:30:00,NA,"LANNYL SPARKS","MLH","LLS","LANNYL SPARKS",2018-06-04 00:00:00,"Riffle",200,"Spring"
1,"4ABAA023.07","BAA10662",1,2017-11-01 10:30:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2018-06-13 00:00:00,"Riffle",200,"Fall"
1,"1AXOM001.06","XOM10203",1,2017-11-28 09:50:00,"Iron fixing bacteria covering most substrate surfaces. Low flows.","LILLYD FRAZER","LFE/BDS","LF","LILLYD FRAZER",2018-02-21 00:00:00,"MACS",200,"Fall"
1,"4ABDA004.14","BDA11290",1,2018-05-08 09:30:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2018-12-18 00:00:00,"Riffle",200,"Spring"
1,"4AXUO000.49","XUO11292",1,2018-05-08 13:45:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2018-12-18 00:00:00,"Riffle",200,"Spring"
1,"6CMFH026.00","MFH10780",1,2018-05-15 13:45:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-08-27 00:00:00,"Riffle",200,"Spring"
1,"8-MTA001.69","MTA10489",1,2017-09-06 10:00:00,NA,"LILLYD FRAZER","LFE/BDS","BS","BRETT STERN",2018-04-17 00:00:00,"MACS",200,"Fall"
1,"4ARAB000.52","RAB10625",1,2017-09-20 11:50:00,NA,"KELLYJ HAZLEGROVE","Hazlerove","KJW","KELLYJ HAZLEGROVE",2018-05-22 00:00:00,"Riffle",200,"Fall"
1,"3-MTR003.51","MTR10482",1,2017-09-19 09:30:00,"Brown dead algae covering most substrate surfaces. Eroded banks. Field on left bank. Iron fixing bacteria present. Sampled below trib on right bank.","LILLYD FRAZER","LFE/BDS","BS","BRETT STERN",2018-04-17 00:00:00,"Riffle",200,"Fall"
1,"1AFLL000.88","FLL11056",1,2018-03-06 11:30:00,"Sampled below bridge. Habitat lacking throughout reach.","LILLYD FRAZER","BDS, LFE","BS","BRETT STERN",2018-10-29 00:00:00,"Riffle",200,"Spring"
1,"6AMCR000.55","MCR11825",1,2018-10-25 13:00:00,NA,"LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2019-08-13 00:00:00,"Riffle",200,"Fall"
1,"1AISC004.64","ISC11481",1,2018-10-10 11:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt, pmh, jp","RTT","ROBERT (TED)T TURNER",2019-03-20 00:00:00,"Riffle",200,"Fall"
1,"9-STE002.41","STE10711",1,2017-10-20 12:15:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2018-07-16 00:00:00,"Riffle",200,"Fall"
1,"8-MTA001.69","MTA12034",1,2019-05-22 09:30:00,"CPMI reference site. Sediment bars present.","BRETT STERN","BDS","BS","BRETT STERN",2019-12-02 00:00:00,"MACS",200,"Spring"
1,"4AXOL000.94","XOL11252",1,2018-05-08 11:10:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2018-12-03 00:00:00,"Riffle",200,"Spring"
1,"1ABIR000.76","BIR11085",1,2018-04-09 10:50:00,"Heavy sediment deposits in pools and large sediment bars in channel. I-66 on ramp along left bank.","BRETT STERN","BDS","BS","BRETT STERN",2018-11-06 00:00:00,"MACS",200,"Spring"
1,"5ABLC002.00","PBBLCTRO3",1,2017-10-24 11:15:00,NA,"ANTONEG SILVIA","AGS, CMR, ATB, JRH, LAW","AGS","ANTONEG SILVIA",2018-05-11 00:00:00,"MACS",200,"Fall"
1,"2-GEN001.75","GEN12153",1,2019-04-22 10:40:00,NA,"MIKEJ SHAVER","whs","MSJ","MIKEJ SHAVER",2019-12-19 00:00:00,"MACS",200,"Spring"
1,"2-DCK003.94","DCK11796",1,2019-03-20 11:00:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2019-07-08 00:00:00,"Riffle",200,"Spring"
1,"2-HAM000.37","HAM11012",1,2018-04-19 09:35:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2018-10-03 00:00:00,"Riffle",200,"Spring"
1,"1AFLL000.88","FLL11970",1,2019-03-11 10:00:00,"Sampled below bridge.","BRETT STERN","BDS/JDL","BS","BRETT STERN",2019-10-22 00:00:00,"Riffle",200,"Spring"
1,"3-BRK002.52","BRK11638",1,2018-10-30 13:00:00,"Fresh water sponge present. Sampled below bridge. Beaverdam above sampling stretch. High flows. SAVs present.","BRETT STERN","BDS,JST,CMP,JDL,RDW","BS","BRETT STERN",2019-05-09 00:00:00,"Riffle",200,"Fall"
1,"9-LTL001.22","LTL11854",1,2019-04-24 13:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-08-27 00:00:00,"Riffle",200,"Spring"
1,"4AFSF013.80","FSF11319",1,2018-10-23 09:20:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-01-15 00:00:00,"Riffle",200,"Fall"
1,"4AFSF013.80","FSF10849",1,2018-05-10 09:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-10-01 00:00:00,"Riffle",200,"Spring"
1,"2-HUO005.87","HUO11804",1,2019-04-25 13:00:00,NA,"RICHARD (DREW)D MILLER","RDM","RDM","RICHARD (DREW)D MILLER",2019-07-15 00:00:00,"Riffle",200,"Spring"
1,"6ASLI000.06","SLI12129",1,2019-03-25 13:00:00,NA,"MIKEL HUTCHISON","MLH","LLS","LANNYL SPARKS",2019-12-10 00:00:00,"Riffle",200,"Spring"
1,"4AMES006.61","MES11947",1,2019-04-30 10:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-10-02 00:00:00,"MACS",200,"Spring"
1,"2-HAZ006.91","HAZ11941",1,2019-03-27 09:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-09-30 00:00:00,"Riffle",200,"Spring"
1,"9-CRK020.79","CRK12243",1,2019-04-04 11:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2020-02-06 00:00:00,"Riffle",200,"Spring"
1,"3-LAU000.22","LAU10212",1,2017-08-31 10:50:00,NA,"LILLYD FRAZER","LFE/BDS","LF","LILLYD FRAZER",2018-02-21 00:00:00,"Riffle",200,"Fall"
1,"6BLTL003.31","LTL10779",1,2018-04-10 10:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-08-27 00:00:00,"Riffle",200,"Spring"
1,"6ACNR021.72","CNR10811",1,2018-04-24 12:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-09-13 00:00:00,"Riffle",200,"Spring"
1,"6BLTL003.31","LTL11347",1,2018-10-18 15:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-02-14 00:00:00,"Riffle",200,"Fall"
1,"2BXRK001.64","XRK11524",1,2018-09-20 11:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt, cw","BVW","WILLIAMJ VAN WART",2019-03-25 00:00:00,"Riffle",200,"Fall"
1,"4ALYT003.77","LYT10649",1,2017-11-06 09:55:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-06-12 00:00:00,"MACS",200,"Fall"
1,"6AMCR005.94","MCR10696",1,2018-05-16 13:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-07-09 00:00:00,"Riffle",200,"Spring"
1,"6AMCR009.92","MCR10695",1,2018-05-16 14:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-07-09 00:00:00,"Riffle",200,"Spring"
1,"4AMRY000.82","MRY10776",1,2018-05-09 10:40:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-08-23 00:00:00,"MACS",200,"Spring"
1,"1BNFS096.53","NFS11110",1,2018-06-18 10:30:00,NA,"ROBERT (TED)T TURNER","bvw, rtt, edm","RTT","ROBERT (TED)T TURNER",2018-11-15 00:00:00,"Riffle",200,"Outside Sample Window"
1,"4AFRY006.08","FRY11761",1,2018-11-01 12:15:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-06-14 00:00:00,"MACS",200,"Fall"
1,"4APAA000.71","PAA11757",1,2018-11-01 10:00:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-06-11 00:00:00,"Riffle",200,"Fall"
1,"4ABNN002.17","BNN10775",1,2018-05-08 10:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-08-23 00:00:00,"MACS",200,"Spring"
1,"4AMEE004.90","MEE11705",1,2018-10-23 09:45:00,NA,"RICHARD (DREW)D MILLER","RDM","RDM","RICHARD (DREW)D MILLER",2019-06-03 00:00:00,"Riffle",200,"Fall"
1,"6AMCR009.92","MCR11826",1,2018-10-25 11:30:00,NA,"LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2019-08-13 00:00:00,"Riffle",200,"Fall"
1,"4AGRT003.82","GRT11307",1,2018-10-09 10:15:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-01-03 00:00:00,"MACS",200,"Fall"
1,"4ALYT003.77","LYT11306",1,2018-10-09 11:50:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-01-03 00:00:00,"MACS",200,"Fall"
1,"6AFOX001.69","FOX11848",1,2019-05-08 10:20:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-08-20 00:00:00,"Riffle",200,"Spring"
1,"4ALYH000.50","LYH10626",1,2017-09-20 12:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-05-23 00:00:00,"Riffle",200,"Fall"
1,"4AXCN000.31","XCN10627",1,2017-09-20 13:00:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2018-05-23 00:00:00,"Riffle",200,"Fall"
1,"9-SRT000.12","SRT11262",1,2018-06-11 11:15:00,NA,"LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2018-12-06 00:00:00,"Riffle",200,"Spring"
1,"6CBYS000.08","BYS10189",1,2017-10-18 15:30:00,"Low flow has exposed good riffles","LANNYL SPARKS","LLS","MLH","MIKEL HUTCHISON",2018-02-20 00:00:00,"Riffle",200,"Fall"
1,"4AMEE004.90","MEE11692",1,2018-06-06 12:45:00,NA,"RICHARD (DREW)D MILLER","RDM","RDM","RICHARD (DREW)D MILLER",2019-05-24 00:00:00,"Riffle",200,"Spring"
1,"6CROA000.14","ROA10812",1,2018-04-18 12:00:00,NA,"MIKEL HUTCHISON","MLH","LLS","LANNYL SPARKS",2018-09-14 00:00:00,"Riffle",200,"Spring"
1,"4AGNF002.84","GNF10709",1,2017-10-19 10:45:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2018-07-15 00:00:00,"Riffle",200,"Fall"
1,"9-LRI020.76","LRI12132",1,2019-04-04 14:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-12-10 00:00:00,"Riffle",200,"Spring"
1,"6ALEV158.93","LEV11762",1,2019-05-01 11:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-06-14 00:00:00,"Riffle",200,"Spring"
1,"4AMSA000.02","SMA12690",1,2019-05-22 11:15:00,"Acroneuria, Rhyacophila, Drunella, Hydropsyche, Simulidae, Epeorus.","RICHARD (DREW)D MILLER","RDM","BS","BRETT STERN",2020-03-11 00:00:00,"Riffle",200,"Spring"
1,"6BHAR002.41","HAR11358",1,2018-11-20 12:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-02-19 00:00:00,"Riffle",200,"Fall"
1,"6ABEJ001.14","BEJ10056",1,2017-11-02 11:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2018-01-17 00:00:00,"Riffle",200,"Fall"
1,"4ABAU011.17","BAU11799",1,2019-04-23 10:30:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2019-07-09 00:00:00,"MACS",200,"Spring"
1,"4ASRE063.69","SRE11800",1,2019-05-22 11:45:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2019-07-09 00:00:00,"Riffle",200,"Spring"
1,"5AXHAT000.40","XHAT12186",1,2019-04-04 14:30:00,NA,"AndrewL Garey","WHS","WHS","WARRENH SMIGO",2020-01-06 00:00:00,"MACS",200,"Spring"
1,"2-CRG074.47","CRG11764",1,2019-03-13 10:15:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2019-06-17 00:00:00,"Riffle",200,"Spring"
1,"5AFON013.87","FON10617",1,2017-10-18 11:20:00,NA,"WARRENH SMIGO","MJS","WHS","WARRENH SMIGO",2018-05-15 00:00:00,"MACS",200,"Fall"
1,"3-XMO000.41","XMO11659",1,2018-10-30 09:30:00,"High flows all season. Sampled below bridge.","BRETT STERN","BDS","BS","BRETT STERN",2019-05-23 00:00:00,"Riffle",200,"Fall"
1,"8-FBC002.92","FBC10502",1,2017-10-31 11:10:00,"Flows above normal.","BRETT STERN","BDS","BS","BRETT STERN",2018-04-18 00:00:00,"MACS",200,"Fall"
1,"3-FMR000.94","FMR11654",1,2018-12-05 12:00:00,"Sampled below bridge. High flows all season.","BRETT STERN","BDS","BS","BRETT STERN",2019-05-21 00:00:00,"Riffle",200,"Fall"
1,"1ALIP001.00","LIP11057",1,2018-05-02 09:05:00,"2018 targeted stress probmon.","BRETT STERN","BDS,JDL","BS","BRETT STERN",2018-10-29 00:00:00,"Riffle",200,"Spring"
1,"3-MUY003.63","MUY11651",1,2018-11-14 09:15:00,"Highflows all season.","BRETT STERN","BDS","BS","BRETT STERN",2019-05-21 00:00:00,"MACS",200,"Fall"
1,"8-RDY004.95","RDY11084",1,2018-03-28 12:50:00,NA,"BRETT STERN","BDS","BS","BRETT STERN",2018-11-05 00:00:00,"MACS",200,"Spring"
1,"6ASAT000.26","SAT11346",1,2018-10-23 10:45:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-02-14 00:00:00,"Riffle",200,"Fall"
1,"6BCOV007.56","COV11532",1,2018-10-17 11:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2019-03-28 00:00:00,"Riffle",200,"Fall"
1,"4AXVO000.50","XVO11317",1,2018-10-18 10:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2019-01-15 00:00:00,"Riffle",200,"Fall"
1,"4AGNF002.84","GNF11915",1,2019-05-08 10:15:00,"Goera case empty","RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2019-09-11 00:00:00,"Riffle",200,"Spring"
1,"4AMEE004.90","MEE12613",1,2019-05-08 11:30:00,"perlodid, eccoptura, hydropsyche, baetidae, corydal,","RICHARD (DREW)D MILLER","RDM","BS","BRETT STERN",2020-03-02 00:00:00,"Riffle",200,"Spring"
1,"6ADIS007.27","DIS12767",1,2019-09-26 10:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2020-03-17 00:00:00,"Riffle",200,"Fall"
1,"9-CRK020.79","CRK12811",1,2019-10-30 09:00:00,NA,"LANNYL SPARKS","LLS/MLH","MLH","MIKEL HUTCHISON",2020-05-31 00:00:00,"Riffle",200,"Fall"
1,"9-HWL004.86","HWL11009",1,2018-04-10 11:30:00,NA,"GEORGEJ DEVLIN","GD","GJD","GEORGEJ DEVLIN",2018-10-02 00:00:00,"Riffle",200,"Spring"
1,"1ALIP001.00","LIP11719",1,2018-10-17 09:15:00,"2018 targeted stress probmon. Evidence of flashy flows.","BRETT STERN","BDS","BS","BRETT STERN",2019-06-06 00:00:00,"Riffle",200,"Fall"
1,"3-RPP142.36","RPP11081",1,2018-04-10 10:15:00,"Sampled below bridge. Brown dead algae common on substrate surfaces. High Spring flows.","BRETT STERN","BDS","BS","BRETT STERN",2018-11-05 00:00:00,"Riffle",200,"Spring"
